15/02/2024 09:47:01|24.0|24.0|43.1|1003.6
15/02/2024 09:48:01|24.0|24.1|42.9|1003.6
15/02/2024 09:49:01|24.1|24.2|42.8|1003.7
15/02/2024 09:50:02|24.1|24.3|42.7|1003.7
15/02/2024 09:51:02|24.2|24.4|42.6|1003.7
15/02/2024 09:52:02|24.2|24.4|42.5|1003.7
15/02/2024 09:53:02|24.3|24.5|41.6|1003.7
15/02/2024 09:54:02|24.2|24.5|42.0|1003.7
15/02/2024 09:55:02|24.2|24.5|42.0|1003.8
15/02/2024 09:56:02|24.3|24.5|42.0|1003.8
15/02/2024 09:57:02|24.3|24.5|41.9|1003.7
15/02/2024 09:58:02|24.3|24.5|41.9|1003.8
15/02/2024 09:59:02|24.4|24.5|42.1|1003.7
15/02/2024 10:00:02|24.4|24.5|42.1|1003.6
15/02/2024 10:01:02|24.5|24.6|42.0|1003.7
15/02/2024 10:02:02|24.5|24.7|42.0|1003.6
15/02/2024 10:03:02|24.6|24.8|41.9|1003.5
15/02/2024 10:04:02|24.7|24.8|41.9|1003.5
15/02/2024 10:05:01|24.7|24.8|41.9|1003.5
15/02/2024 10:06:02|24.8|24.9|41.8|1003.7
15/02/2024 10:07:03|24.8|24.9|41.7|1003.6
15/02/2024 10:08:01|24.8|24.9|41.8|1003.6
15/02/2024 10:09:01|24.9|24.8|41.9|1003.6
15/02/2024 10:10:01|24.9|24.8|41.8|1003.6
15/02/2024 10:11:01|24.9|24.8|41.7|1003.6
15/02/2024 10:12:02|24.9|24.7|41.7|1003.6
15/02/2024 10:13:01|24.9|24.7|41.7|1003.6
15/02/2024 10:14:02|24.9|24.7|41.7|1003.6
15/02/2024 10:15:02|24.9|24.6|41.7|1003.8
15/02/2024 10:16:01|24.9|24.6|41.7|1003.7
15/02/2024 10:17:01|24.9|24.5|41.9|1003.7
15/02/2024 10:18:01|24.8|24.4|41.8|1003.6
15/02/2024 10:19:01|24.7|24.4|41.9|1003.8
15/02/2024 10:20:02|24.7|24.3|42.0|1003.8
15/02/2024 10:21:02|24.7|24.3|42.0|1003.8
15/02/2024 10:22:01|24.7|24.2|42.1|1003.7
15/02/2024 10:23:01|24.6|24.1|42.1|1003.7
15/02/2024 10:24:01|24.6|24.1|42.2|1003.7
15/02/2024 10:25:01|24.6|24.0|42.3|1003.7
15/02/2024 10:26:01|24.5|24.0|42.2|1003.8
15/02/2024 10:27:01|24.5|23.9|42.4|1003.7
15/02/2024 10:28:02|24.5|23.9|42.4|1003.7
15/02/2024 10:29:04|24.4|23.8|42.4|1003.7
15/02/2024 10:30:02|24.4|23.8|42.4|1003.7
15/02/2024 10:31:02|24.3|23.7|42.4|1003.8
15/02/2024 10:32:02|24.3|23.7|42.7|1003.8
15/02/2024 10:33:01|24.2|23.7|42.6|1003.6
15/02/2024 10:34:01|24.2|23.6|42.7|1003.7
15/02/2024 10:35:01|24.1|23.6|42.7|1003.7
